"population_id","year","abundance","Trend","geometry"
6795,1994,"389","Increasing",c(3.10056, 39.79194)
6795,1995,"533","Increasing",c(3.10056, 39.79194)
6795,1996,"727","Increasing",c(3.10056, 39.79194)
6795,1997,"950","Increasing",c(3.10056, 39.79194)
6795,1998,"818","Increasing",c(3.10056, 39.79194)
6795,1999,"950","Increasing",c(3.10056, 39.79194)
6795,2000,"973","Increasing",c(3.10056, 39.79194)
6795,2001,"1002","Increasing",c(3.10056, 39.79194)
6795,2002,"1018","Increasing",c(3.10056, 39.79194)
6795,2003,"1314","Increasing",c(3.10056, 39.79194)
6795,2004,"1329","Increasing",c(3.10056, 39.79194)
6795,2005,"1314","Increasing",c(3.10056, 39.79194)
6795,2006,"1057","Increasing",c(3.10056, 39.79194)
6795,2007,"1667","Increasing",c(3.10056, 39.79194)
6795,2008,"1611","Increasing",c(3.10056, 39.79194)
6795,2009,"1723","Increasing",c(3.10056, 39.79194)
6795,2010,"2235","Increasing",c(3.10056, 39.79194)
6795,2011,"1683","Increasing",c(3.10056, 39.79194)
6795,2012,"1335","Increasing",c(3.10056, 39.79194)
6868,1990,"125","Increasing",c(12.326499, 44.253693)
6868,1991,"145","Increasing",c(12.326499, 44.253693)
6868,1992,"105","Increasing",c(12.326499, 44.253693)
6868,1993,"80","Increasing",c(12.326499, 44.253693)
6868,1994,"85","Increasing",c(12.326499, 44.253693)
6868,1995,"170","Increasing",c(12.326499, 44.253693)
6868,1996,"112","Increasing",c(12.326499, 44.253693)
6868,1997,"162","Increasing",c(12.326499, 44.253693)
6868,1998,"114","Increasing",c(12.326499, 44.253693)
6868,1999,"118","Increasing",c(12.326499, 44.253693)
7045,1983,"11","Increasing",c(-9.61667, 30.21667)
7045,1984,"0","Increasing",c(-9.61667, 30.21667)
7045,1985,"0","Increasing",c(-9.61667, 30.21667)
7045,1986,"73","Increasing",c(-9.61667, 30.21667)
7045,1987,"0","Increasing",c(-9.61667, 30.21667)
7045,1988,"2","Increasing",c(-9.61667, 30.21667)
7045,1989,"64","Increasing",c(-9.61667, 30.21667)
7045,1990,"0","Increasing",c(-9.61667, 30.21667)
7045,1991,"20","Increasing",c(-9.61667, 30.21667)
7045,1992,"170","Increasing",c(-9.61667, 30.21667)
7045,1993,"14","Increasing",c(-9.61667, 30.21667)
7045,1994,"11","Increasing",c(-9.61667, 30.21667)
7045,1995,"33","Increasing",c(-9.61667, 30.21667)
7045,1996,"8","Increasing",c(-9.61667, 30.21667)
7045,1997,"37","Increasing",c(-9.61667, 30.21667)
7045,1998,"0","Increasing",c(-9.61667, 30.21667)
7045,1999,"0","Increasing",c(-9.61667, 30.21667)
7045,2000,"350","Increasing",c(-9.61667, 30.21667)
7069,1979,"57","Increasing",c(-5.61667, 41.83333)
7069,1980,"200","Increasing",c(-5.61667, 41.83333)
7069,1981,"0","Increasing",c(-5.61667, 41.83333)
7069,1982,"559","Increasing",c(-5.61667, 41.83333)
7069,1983,"330","Increasing",c(-5.61667, 41.83333)
7069,1984,"130","Increasing",c(-5.61667, 41.83333)
7069,1985,"24","Increasing",c(-5.61667, 41.83333)
7069,1986,"750","Increasing",c(-5.61667, 41.83333)
7069,1987,"850","Increasing",c(-5.61667, 41.83333)
7069,1988,"900","Increasing",c(-5.61667, 41.83333)
7069,1989,"700","Increasing",c(-5.61667, 41.83333)
7069,1990,"983","Increasing",c(-5.61667, 41.83333)
7069,1991,"211","Increasing",c(-5.61667, 41.83333)
7069,1992,"86","Increasing",c(-5.61667, 41.83333)
7084,1989,"42366","Decreasing",c(5.97639, 39.82278)
7084,1990,"42366","Decreasing",c(5.97639, 39.82278)
7084,1991,"53106","Decreasing",c(5.97639, 39.82278)
7084,1992,"45691","Decreasing",c(5.97639, 39.82278)
7084,1993,"39311","Decreasing",c(5.97639, 39.82278)
7084,1994,"33821","Decreasing",c(5.97639, 39.82278)
7084,1995,"35167","Decreasing",c(5.97639, 39.82278)
7084,1996,"36566","Decreasing",c(5.97639, 39.82278)
7084,1997,"38021","Decreasing",c(5.97639, 39.82278)
7084,1998,"31459","Decreasing",c(5.97639, 39.82278)
7084,1999,"26029","Decreasing",c(5.97639, 39.82278)
7084,2000,"43066","Decreasing",c(5.97639, 39.82278)
7084,2001,"38128","Decreasing",c(5.97639, 39.82278)
7084,2002,"21127","Decreasing",c(5.97639, 39.82278)
7230,1985,"4","Increasing",c(0.84417, 40.71028)
7230,1986,"12","Increasing",c(0.84417, 40.71028)
7230,1987,"10","Increasing",c(0.84417, 40.71028)
7230,1988,"8","Increasing",c(0.84417, 40.71028)
7230,1989,"12","Increasing",c(0.84417, 40.71028)
7230,1990,"37","Increasing",c(0.84417, 40.71028)
7230,1991,"35","Increasing",c(0.84417, 40.71028)
7230,1992,"3","Increasing",c(0.84417, 40.71028)
7230,1993,"32","Increasing",c(0.84417, 40.71028)
7230,1994,"44","Increasing",c(0.84417, 40.71028)
7230,1995,"97","Increasing",c(0.84417, 40.71028)
7230,1996,"65","Increasing",c(0.84417, 40.71028)
7230,1997,"46","Increasing",c(0.84417, 40.71028)
7230,1998,"66","Increasing",c(0.84417, 40.71028)
7230,1999,"117","Increasing",c(0.84417, 40.71028)
7230,2000,"50","Increasing",c(0.84417, 40.71028)
7230,2001,"238","Increasing",c(0.84417, 40.71028)
7230,2002,"119","Increasing",c(0.84417, 40.71028)
7230,2003,"111","Increasing",c(0.84417, 40.71028)
7230,2004,"237","Increasing",c(0.84417, 40.71028)
7230,2005,"241","Increasing",c(0.84417, 40.71028)
7230,2006,"363","Increasing",c(0.84417, 40.71028)
7230,2007,"301","Increasing",c(0.84417, 40.71028)
7230,2008,"347","Increasing",c(0.84417, 40.71028)
7342,1983,"46","Decreasing",c(33.51667, 45.9)
7342,1984,"40","Decreasing",c(33.51667, 45.9)
7342,1985,"26","Decreasing",c(33.51667, 45.9)
7342,1986,"26","Decreasing",c(33.51667, 45.9)
7342,1987,"33","Decreasing",c(33.51667, 45.9)
7342,1988,"50","Decreasing",c(33.51667, 45.9)
7342,1989,"44","Decreasing",c(33.51667, 45.9)
7342,1990,"34","Decreasing",c(33.51667, 45.9)
7342,1991,"35","Decreasing",c(33.51667, 45.9)
7342,1992,"33","Decreasing",c(33.51667, 45.9)
7342,1993,"42","Decreasing",c(33.51667, 45.9)
7342,1994,"24","Decreasing",c(33.51667, 45.9)
7342,1995,"25","Decreasing",c(33.51667, 45.9)
7342,1996,"20","Decreasing",c(33.51667, 45.9)
7342,1997,"22","Decreasing",c(33.51667, 45.9)
7342,1998,"16","Decreasing",c(33.51667, 45.9)
7345,1983,"5","Increasing",c(33.51667, 45.9)
7345,1984,"4","Increasing",c(33.51667, 45.9)
7345,1985,"4","Increasing",c(33.51667, 45.9)
7345,1986,"4","Increasing",c(33.51667, 45.9)
7345,1987,"5","Increasing",c(33.51667, 45.9)
7345,1988,"3","Increasing",c(33.51667, 45.9)
7345,1989,"5","Increasing",c(33.51667, 45.9)
7345,1990,"6","Increasing",c(33.51667, 45.9)
7345,1991,"4","Increasing",c(33.51667, 45.9)
7345,1992,"7","Increasing",c(33.51667, 45.9)
7345,1993,"4","Increasing",c(33.51667, 45.9)
7345,1994,"7","Increasing",c(33.51667, 45.9)
7345,1995,"4","Increasing",c(33.51667, 45.9)
7345,1996,"6","Increasing",c(33.51667, 45.9)
7345,1997,"6","Increasing",c(33.51667, 45.9)
7345,1998,"12","Increasing",c(33.51667, 45.9)
7397,1999,"27","Increasing",c(4.56667, 43.56667)
7397,2000,"42","Increasing",c(4.56667, 43.56667)
7397,2001,"41","Increasing",c(4.56667, 43.56667)
7397,2002,"37","Increasing",c(4.56667, 43.56667)
7397,2003,"66","Increasing",c(4.56667, 43.56667)
7397,2004,"71","Increasing",c(4.56667, 43.56667)
7397,2005,"63","Increasing",c(4.56667, 43.56667)
7397,2006,"66","Increasing",c(4.56667, 43.56667)
7397,2007,"52","Increasing",c(4.56667, 43.56667)
7397,2008,"127","Increasing",c(4.56667, 43.56667)
7397,2009,"45","Increasing",c(4.56667, 43.56667)
7397,2010,"46","Increasing",c(4.56667, 43.56667)
7397,2011,"84","Increasing",c(4.56667, 43.56667)
7397,2012,"109","Increasing",c(4.56667, 43.56667)
7397,2013,"77","Increasing",c(4.56667, 43.56667)
7397,2014,"77","Increasing",c(4.56667, 43.56667)
7397,2015,"64","Increasing",c(4.56667, 43.56667)
7417,1985,"9","Decreasing",c(4.46667, 43.61667)
7417,1986,"7","Decreasing",c(4.46667, 43.61667)
7417,1987,"5","Decreasing",c(4.46667, 43.61667)
7417,1988,"5","Decreasing",c(4.46667, 43.61667)
7417,1989,"7","Decreasing",c(4.46667, 43.61667)
7417,1990,"7","Decreasing",c(4.46667, 43.61667)
7417,1991,"5","Decreasing",c(4.46667, 43.61667)
7417,1992,"6","Decreasing",c(4.46667, 43.61667)
7417,1993,"5","Decreasing",c(4.46667, 43.61667)
7417,1994,"6","Decreasing",c(4.46667, 43.61667)
7417,1995,"4","Decreasing",c(4.46667, 43.61667)
7417,1996,"7","Decreasing",c(4.46667, 43.61667)
7417,1997,"6","Decreasing",c(4.46667, 43.61667)
7417,1998,"4","Decreasing",c(4.46667, 43.61667)
7417,1999,"4","Decreasing",c(4.46667, 43.61667)
7417,2000,"4","Decreasing",c(4.46667, 43.61667)
7417,2001,"5","Decreasing",c(4.46667, 43.61667)
7417,2002,"4","Decreasing",c(4.46667, 43.61667)
7417,2003,"4.5","Decreasing",c(4.46667, 43.61667)
7417,2004,"7","Decreasing",c(4.46667, 43.61667)
7417,2005,"5","Decreasing",c(4.46667, 43.61667)
7417,2006,"5","Decreasing",c(4.46667, 43.61667)
7417,2007,"3","Decreasing",c(4.46667, 43.61667)
7832,1990,"0.03","Fluctuating",c(-65.78333, 18.3)
7832,1991,"0.023","Fluctuating",c(-65.78333, 18.3)
7832,1992,"0.014","Fluctuating",c(-65.78333, 18.3)
7832,1993,"0.012","Fluctuating",c(-65.78333, 18.3)
7832,1994,"0.011","Fluctuating",c(-65.78333, 18.3)
7832,1995,"0.011","Fluctuating",c(-65.78333, 18.3)
7832,1996,"0.012","Fluctuating",c(-65.78333, 18.3)
7832,1997,"0.014","Fluctuating",c(-65.78333, 18.3)
7832,1998,"0.019","Fluctuating",c(-65.78333, 18.3)
7832,1999,"0.026","Fluctuating",c(-65.78333, 18.3)
7832,2000,"0.04","Fluctuating",c(-65.78333, 18.3)
8127,1959,"100","Decreasing",c(31.56917, 69.83694)
8127,1960,"70.8","Decreasing",c(31.56917, 69.83694)
8127,1961,"124.3","Decreasing",c(31.56917, 69.83694)
8127,1962,"82.2","Decreasing",c(31.56917, 69.83694)
8127,1963,"60.3","Decreasing",c(31.56917, 69.83694)
8127,1964,"60.3","Decreasing",c(31.56917, 69.83694)
8127,1965,"43.2","Decreasing",c(31.56917, 69.83694)
8127,1966,"28.6","Decreasing",c(31.56917, 69.83694)
8127,1967,"13.6","Decreasing",c(31.56917, 69.83694)
8127,1968,"21.2","Decreasing",c(31.56917, 69.83694)
8127,1969,"6.9","Decreasing",c(31.56917, 69.83694)
8127,1970,"13.1","Decreasing",c(31.56917, 69.83694)
8127,1971,"19.4","Decreasing",c(31.56917, 69.83694)
8127,1972,"12","Decreasing",c(31.56917, 69.83694)
8127,1973,"14.4","Decreasing",c(31.56917, 69.83694)
8127,1974,"15.9","Decreasing",c(31.56917, 69.83694)
8127,1975,"16.5","Decreasing",c(31.56917, 69.83694)
8127,1976,"16.3","Decreasing",c(31.56917, 69.83694)
8127,1977,"15.6","Decreasing",c(31.56917, 69.83694)
8127,1978,"12","Decreasing",c(31.56917, 69.83694)
8127,1979,"18.5","Decreasing",c(31.56917, 69.83694)
8127,1980,"16.5","Decreasing",c(31.56917, 69.83694)
8127,1981,"16.7","Decreasing",c(31.56917, 69.83694)
8127,1982,"16.9","Decreasing",c(31.56917, 69.83694)
8127,1983,"12.3","Decreasing",c(31.56917, 69.83694)
8127,1984,"15.3","Decreasing",c(31.56917, 69.83694)
8127,1985,"12.8","Decreasing",c(31.56917, 69.83694)
8127,1986,"15.3","Decreasing",c(31.56917, 69.83694)
8127,1987,"20.6","Decreasing",c(31.56917, 69.83694)
8127,1988,"17.7","Decreasing",c(31.56917, 69.83694)
8127,1989,"16","Decreasing",c(31.56917, 69.83694)
8127,1990,"13","Decreasing",c(31.56917, 69.83694)
8127,1991,"13.3","Decreasing",c(31.56917, 69.83694)
8127,1992,"13.8","Decreasing",c(31.56917, 69.83694)
8127,1993,"13.2","Decreasing",c(31.56917, 69.83694)
8127,1994,"13.8","Decreasing",c(31.56917, 69.83694)
8127,1995,"14.8","Decreasing",c(31.56917, 69.83694)
8166,1982,"300.4","Increasing",c(-22.9075, 65.37361)
8166,1983,"300.4","Increasing",c(-22.9075, 65.37361)
8166,1984,"293.3","Increasing",c(-22.9075, 65.37361)
8166,1985,"330.9","Increasing",c(-22.9075, 65.37361)
8166,1986,"345","Increasing",c(-22.9075, 65.37361)
8166,1987,"339.1","Increasing",c(-22.9075, 65.37361)
8166,1988,"334.4","Increasing",c(-22.9075, 65.37361)
8166,1989,"346.1","Increasing",c(-22.9075, 65.37361)
8166,1990,"324.9","Increasing",c(-22.9075, 65.37361)
8166,1991,"340.2","Increasing",c(-22.9075, 65.37361)
8166,1992,"294.3","Increasing",c(-22.9075, 65.37361)
8166,1993,"302.5","Increasing",c(-22.9075, 65.37361)
8166,1994,"264.8","Increasing",c(-22.9075, 65.37361)
8166,1995,"248.3","Increasing",c(-22.9075, 65.37361)
8166,1996,"235.4","Increasing",c(-22.9075, 65.37361)
8166,1997,"203.6","Increasing",c(-22.9075, 65.37361)
8166,1998,"173","Increasing",c(-22.9075, 65.37361)
8166,1999,"148.3","Increasing",c(-22.9075, 65.37361)
8323,1984,"100","Increasing",c(9.33333, 56.16667)
8323,1985,"107","Increasing",c(9.33333, 56.16667)
8323,1986,"113","Increasing",c(9.33333, 56.16667)
8323,1987,"121","Increasing",c(9.33333, 56.16667)
8323,1988,"129","Increasing",c(9.33333, 56.16667)
8323,1989,"135","Increasing",c(9.33333, 56.16667)
8323,1990,"143","Increasing",c(9.33333, 56.16667)
8323,1991,"152","Increasing",c(9.33333, 56.16667)
8323,1992,"162","Increasing",c(9.33333, 56.16667)
8323,1993,"174","Increasing",c(9.33333, 56.16667)
8323,1994,"186","Increasing",c(9.33333, 56.16667)
8323,1995,"198","Increasing",c(9.33333, 56.16667)
8323,1996,"211","Increasing",c(9.33333, 56.16667)
8323,1997,"233","Increasing",c(9.33333, 56.16667)
8323,1998,"256","Increasing",c(9.33333, 56.16667)
8323,1999,"282","Increasing",c(9.33333, 56.16667)
8323,2000,"305","Increasing",c(9.33333, 56.16667)
8323,2001,"328","Increasing",c(9.33333, 56.16667)
8323,2002,"352","Increasing",c(9.33333, 56.16667)
8323,2003,"375","Increasing",c(9.33333, 56.16667)
8323,2004,"400","Increasing",c(9.33333, 56.16667)
8534,1984,"151","Fluctuating",c(26.5, -19)
8534,1985,"94","Fluctuating",c(26.5, -19)
8534,1986,"3","Fluctuating",c(26.5, -19)
8534,1987,"163","Fluctuating",c(26.5, -19)
8534,1988,"100","Fluctuating",c(26.5, -19)
8534,1989,"77","Fluctuating",c(26.5, -19)
8534,1990,"113","Fluctuating",c(26.5, -19)
8534,1991,"64","Fluctuating",c(26.5, -19)
8534,1992,"59","Fluctuating",c(26.5, -19)
8534,1993,"57","Fluctuating",c(26.5, -19)
8534,1994,"174","Fluctuating",c(26.5, -19)
8534,1995,"101","Fluctuating",c(26.5, -19)
8534,1996,"28","Fluctuating",c(26.5, -19)
8605,1994,"12.33","Decreasing",c(145.11667, -38.1)
8605,1995,"15.44","Decreasing",c(145.11667, -38.1)
8605,1996,"21.17","Decreasing",c(145.11667, -38.1)
8605,1997,"13.57","Decreasing",c(145.11667, -38.1)
8605,1998,"15.96","Decreasing",c(145.11667, -38.1)
8605,1999,"18.6","Decreasing",c(145.11667, -38.1)
8605,2000,"16.71","Decreasing",c(145.11667, -38.1)
8605,2001,"10.3","Decreasing",c(145.11667, -38.1)
8605,2002,"9.13","Decreasing",c(145.11667, -38.1)
8605,2003,"7.71","Decreasing",c(145.11667, -38.1)
8605,2004,"14.87","Decreasing",c(145.11667, -38.1)
8605,2005,"16.08","Decreasing",c(145.11667, -38.1)
8605,2006,"15.38","Decreasing",c(145.11667, -38.1)
8605,2007,"18.26","Decreasing",c(145.11667, -38.1)
8605,2008,"13.03","Decreasing",c(145.11667, -38.1)
8654,1985,"125.5","Increasing",c(25.43361, -33.31472)
8654,1986,"128","Increasing",c(25.43361, -33.31472)
8654,1987,"133","Increasing",c(25.43361, -33.31472)
8654,1988,"146","Increasing",c(25.43361, -33.31472)
8654,1989,"157","Increasing",c(25.43361, -33.31472)
8654,1990,"167.5","Increasing",c(25.43361, -33.31472)
8654,1991,"179","Increasing",c(25.43361, -33.31472)
8654,1992,"185","Increasing",c(25.43361, -33.31472)
8654,1993,"191.5","Increasing",c(25.43361, -33.31472)
8654,1994,"201.5","Increasing",c(25.43361, -33.31472)
8654,1995,"214.5","Increasing",c(25.43361, -33.31472)
8654,1996,"227","Increasing",c(25.43361, -33.31472)
8654,1997,"241.5","Increasing",c(25.43361, -33.31472)
8659,1990,"145.36","Increasing",c(145.08333, -38.05)
8659,1991,"154.99","Increasing",c(145.08333, -38.05)
8659,1992,"100.11","Increasing",c(145.08333, -38.05)
8659,1993,"142.03","Increasing",c(145.08333, -38.05)
8659,1994,"431.62","Increasing",c(145.08333, -38.05)
8659,1995,"150.58","Increasing",c(145.08333, -38.05)
8659,1996,"192.56","Increasing",c(145.08333, -38.05)
8659,1997,"62.29","Increasing",c(145.08333, -38.05)
8659,1998,"61.11","Increasing",c(145.08333, -38.05)
8659,1999,"156.91","Increasing",c(145.08333, -38.05)
8659,2000,"198.79","Increasing",c(145.08333, -38.05)
8659,2001,"186.99","Increasing",c(145.08333, -38.05)
8659,2002,"239.71","Increasing",c(145.08333, -38.05)
8659,2003,"174.04","Increasing",c(145.08333, -38.05)
8659,2004,"129.81","Increasing",c(145.08333, -38.05)
8659,2005,"214.8","Increasing",c(145.08333, -38.05)
8659,2006,"235.33","Increasing",c(145.08333, -38.05)
8659,2007,"158.84","Increasing",c(145.08333, -38.05)
8663,1990,"242","Increasing",c(145.1, -38.06667)
8663,1991,"1877","Increasing",c(145.1, -38.06667)
8663,1992,"746","Increasing",c(145.1, -38.06667)
8663,1993,"217","Increasing",c(145.1, -38.06667)
8663,1994,"1304","Increasing",c(145.1, -38.06667)
8663,1995,"743","Increasing",c(145.1, -38.06667)
8663,1996,"505","Increasing",c(145.1, -38.06667)
8663,1997,"267","Increasing",c(145.1, -38.06667)
8663,1998,"212","Increasing",c(145.1, -38.06667)
8663,1999,"1836","Increasing",c(145.1, -38.06667)
8663,2000,"2772","Increasing",c(145.1, -38.06667)
8663,2001,"488","Increasing",c(145.1, -38.06667)
8663,2002,"2597","Increasing",c(145.1, -38.06667)
8663,2003,"809","Increasing",c(145.1, -38.06667)
8663,2004,"743","Increasing",c(145.1, -38.06667)
8663,2005,"4510","Increasing",c(145.1, -38.06667)
8663,2006,"1839","Increasing",c(145.1, -38.06667)
8663,2007,"159","Increasing",c(145.1, -38.06667)
8665,1990,"242.27","Decreasing",c(146.1, -39.05)
8665,1991,"1425.34","Decreasing",c(146.1, -39.05)
8665,1992,"638.38","Decreasing",c(146.1, -39.05)
8665,1993,"831.02","Decreasing",c(146.1, -39.05)
8665,1994,"388.53","Decreasing",c(146.1, -39.05)
8665,1995,"861.1","Decreasing",c(146.1, -39.05)
8665,1996,"827.75","Decreasing",c(146.1, -39.05)
8665,1997,"180.74","Decreasing",c(146.1, -39.05)
8665,1998,"211.8","Decreasing",c(146.1, -39.05)
8665,1999,"652.12","Decreasing",c(146.1, -39.05)
8665,2000,"457.26","Decreasing",c(146.1, -39.05)
8665,2001,"811.47","Decreasing",c(146.1, -39.05)
8665,2002,"950.23","Decreasing",c(146.1, -39.05)
8665,2003,"313.99","Decreasing",c(146.1, -39.05)
8665,2004,"420.51","Decreasing",c(146.1, -39.05)
8665,2005,"268.58","Decreasing",c(146.1, -39.05)
8665,2006,"190","Decreasing",c(146.1, -39.05)
8665,2007,"158.84","Decreasing",c(146.1, -39.05)
8668,1996,"9","Decreasing",c(144.88083, -36.63444)
8668,1997,"1","Decreasing",c(144.88083, -36.63444)
8668,1998,"3","Decreasing",c(144.88083, -36.63444)
8668,1999,"6","Decreasing",c(144.88083, -36.63444)
8668,2000,"10","Decreasing",c(144.88083, -36.63444)
8668,2001,"4","Decreasing",c(144.88083, -36.63444)
8668,2002,"5","Decreasing",c(144.88083, -36.63444)
8668,2003,"5","Decreasing",c(144.88083, -36.63444)
8668,2004,"3","Decreasing",c(144.88083, -36.63444)
8668,2005,"3","Decreasing",c(144.88083, -36.63444)
8668,2006,"2","Decreasing",c(144.88083, -36.63444)
8668,2007,"1","Decreasing",c(144.88083, -36.63444)
8782,1996,"3.48","Decreasing",c(151.6, -32.88333)
8782,1997,"3.14","Decreasing",c(151.6, -32.88333)
8782,1998,"2.33","Decreasing",c(151.6, -32.88333)
8782,1999,"7.14","Decreasing",c(151.6, -32.88333)
8782,2000,"2.09","Decreasing",c(151.6, -32.88333)
8782,2001,"1.15","Decreasing",c(151.6, -32.88333)
8782,2002,"2.12","Decreasing",c(151.6, -32.88333)
8782,2003,"1.11","Decreasing",c(151.6, -32.88333)
8782,2004,"2.08","Decreasing",c(151.6, -32.88333)
8782,2005,"0","Decreasing",c(151.6, -32.88333)
8782,2006,"0","Decreasing",c(151.6, -32.88333)
8782,2007,"0","Decreasing",c(151.6, -32.88333)
8858,1996,"6.9","Decreasing",c(-48.64889, -26.91472)
8858,1997,"9.4","Decreasing",c(-48.64889, -26.91472)
8858,1998,"5","Decreasing",c(-48.64889, -26.91472)
8858,1999,"3.9","Decreasing",c(-48.64889, -26.91472)
8858,2000,"2.8","Decreasing",c(-48.64889, -26.91472)
8858,2001,"2.5","Decreasing",c(-48.64889, -26.91472)
8858,2002,"4.2","Decreasing",c(-48.64889, -26.91472)
8858,2003,"3.6","Decreasing",c(-48.64889, -26.91472)
8858,2004,"4.9","Decreasing",c(-48.64889, -26.91472)
8858,2005,"1.6","Decreasing",c(-48.64889, -26.91472)
8941,1974,"195","Decreasing",c(147.31667, -42.86667)
8941,1975,"201","Decreasing",c(147.31667, -42.86667)
8941,1976,"225","Decreasing",c(147.31667, -42.86667)
8941,1977,"218","Decreasing",c(147.31667, -42.86667)
8941,1978,"198","Decreasing",c(147.31667, -42.86667)
8941,1979,"179","Decreasing",c(147.31667, -42.86667)
8941,1980,"180","Decreasing",c(147.31667, -42.86667)
8941,1981,"150","Decreasing",c(147.31667, -42.86667)
8941,1982,"142","Decreasing",c(147.31667, -42.86667)
8941,1983,"142","Decreasing",c(147.31667, -42.86667)
8941,1984,"150","Decreasing",c(147.31667, -42.86667)
8941,1985,"166","Decreasing",c(147.31667, -42.86667)
8941,1986,"130","Decreasing",c(147.31667, -42.86667)
8941,1987,"136","Decreasing",c(147.31667, -42.86667)
8941,1988,"119","Decreasing",c(147.31667, -42.86667)
8941,1989,"127","Decreasing",c(147.31667, -42.86667)
8941,1990,"141","Decreasing",c(147.31667, -42.86667)
8941,1991,"110","Decreasing",c(147.31667, -42.86667)
8941,1992,"122","Decreasing",c(147.31667, -42.86667)
8941,1993,"120","Decreasing",c(147.31667, -42.86667)
8941,1994,"122","Decreasing",c(147.31667, -42.86667)
